#0#0#0#1#100000#0#4.2.13 #########################################
1 1 4
1 1
HEAD, m	
6215	9.114577084527000E+00
6216	9.100429987349000E+00
6217	9.085229835694000E+00
6218	9.067211592418000E+00
6219	9.058745112437000E+00
6220	9.048359752148000E+00
6221	9.038673343579000E+00
6222	9.010302680539000E+00
6223	8.978767334750000E+00
6224	8.951872521694000E+00
6225	8.923517205180000E+00
6226	8.897736237374000E+00
6227	8.870254590523000E+00
6228	8.855440731947000E+00
6229	8.836583207730000E+00
6230	8.812636554738000E+00
6231	8.796085205351000E+00
6232	8.774594011403000E+00
6233	8.749467064300000E+00
6234	8.721045947000000E+00
6235	8.700476801088000E+00
6236	8.681685294250000E+00
6237	8.661270290436000E+00
6238	8.640852796300000E+00
6239	8.619083130171000E+00
6240	8.585871554536000E+00
6241	8.559777682054000E+00
6242	8.528236066293000E+00
6243	8.494251139261000E+00
6244	8.452341325399000E+00
6245	8.397273906968000E+00
6246	8.329235008198000E+00
6247	8.274231983746000E+00
6248	8.235992289246000E+00
6249	8.185122244001000E+00
6250	8.147532668881000E+00
6251	8.121122792640000E+00
6252	8.097947467117000E+00
6253	8.059714123747000E+00
6254	8.014823118374000E+00
6255	7.976302885090000E+00
6256	7.932300284323000E+00
6257	7.879239408252000E+00
6258	7.813754757929000E+00
6259	7.747719391867000E+00
6260	7.693389255861000E+00
6261	7.664514922130000E+00
6262	1.000000000000000E+01
6263	9.980058770160000E+00
6264	9.962631633521000E+00
6265	9.946950655480000E+00
6266	9.932652333206000E+00
6267	9.922557315587000E+00
6268	9.910297389694000E+00
6269	9.890632873395000E+00
6270	9.876667336021000E+00
6271	9.863517802465000E+00
6272	9.858663833529000E+00
6273	9.852901619283000E+00
6274	9.845898126141000E+00
6275	9.831281295002000E+00
6276	9.821865745876000E+00
6277	9.810373338471000E+00
6278	9.797244429765000E+00
6279	9.788162268653000E+00
6280	9.778546010323000E+00
6281	9.764934174392000E+00
6282	9.754136483396000E+00
6283	9.744791868435000E+00
6284	9.735860251344000E+00
6285	9.725226569251000E+00
6286	9.713092868846000E+00
6287	9.698728581597000E+00
6288	9.681596535037000E+00
6289	9.663222379481000E+00
6290	9.645312803330000E+00
6291	9.631605654413000E+00
6292	9.624539003426000E+00
6293	9.614180081035000E+00
6294	9.598965062454000E+00
6295	9.573921095383000E+00
6296	9.544997756049000E+00
6297	9.520403236391000E+00
6298	9.496856868166000E+00
6299	9.477617244924000E+00
6300	9.460903035733000E+00
6301	9.435546815515000E+00
6302	9.399972012628000E+00
6303	9.377517562762000E+00
6304	9.330848768684000E+00
6305	9.286457394952000E+00
6306	9.266016166199000E+00
6307	9.241173483167000E+00
6308	9.222780385517000E+00
6309	9.209064211165000E+00
6310	9.190711702576000E+00
6311	9.176114957427000E+00
6312	9.159193828216000E+00
6313	9.147389100371000E+00
6314	9.139975362869000E+00
6315	9.129637709527000E+00
6316	9.117027327698000E+00
6317	9.100516097638000E+00
6318	9.087730966516000E+00
6319	9.072584708865000E+00
6320	9.062698297069000E+00
6321	9.052881537113000E+00
6322	9.042286318864000E+00
6323	9.019946236547000E+00
6324	8.984588808114000E+00
6325	8.956547434114000E+00
6326	8.928443364594000E+00
6327	8.903986818384000E+00
6328	8.878826880866000E+00
6329	8.863078018843000E+00
6330	8.845049055152000E+00
6331	8.823804134107000E+00
6332	8.804769135524000E+00
6333	8.782861248101000E+00
6334	8.753077981552000E+00
6335	8.720730434881000E+00
6336	8.698454779702000E+00
6337	8.682512474499000E+00
6338	8.663114438510000E+00
6339	8.638243601083000E+00
6340	8.618479314553000E+00
6341	8.590186224220000E+00
6342	8.556076544241000E+00
6343	8.525292615403000E+00
6344	8.496312100586000E+00
6345	8.439098713433000E+00
6346	8.383454571571000E+00
6347	8.326538908241000E+00
6348	8.279628986775000E+00
6349	8.244910128529000E+00
6350	8.202130050850000E+00
6351	8.159577858940000E+00
6352	8.133049523859000E+00
6353	8.107819906038000E+00
6354	8.073884108876000E+00
6355	8.034667541609000E+00
6356	8.001833556532000E+00
6357	7.953287611209000E+00
6358	7.909966798604000E+00
6359	7.843987505626000E+00
6360	7.770358177526000E+00
6361	7.721845435602000E+00
6362	7.689857768769000E+00
6363	1.000000000000000E+01
6364	9.983534684088000E+00
6365	9.965141036535000E+00
6366	9.946520377374000E+00
6367	9.931585318664000E+00
6368	9.919366920861000E+00
6369	9.902014187619000E+00
6370	9.883356759333000E+00
6371	9.868746592596000E+00
6372	9.857931665321000E+00
6373	9.853114381025000E+00
6374	9.845558470286000E+00
6375	9.837961743078000E+00
6376	9.826352988196000E+00
6377	9.813934518185000E+00
6378	9.805689548654000E+00
6379	9.795042354775000E+00
6380	9.785377796680000E+00
6381	9.775626699532000E+00
6382	9.761537925252000E+00
6383	9.751552906355000E+00
6384	9.741374709586000E+00
6385	9.732506839644000E+00
6386	9.722119731490000E+00
6387	9.708871358907000E+00
6388	9.695032665214000E+00
6389	9.673737437168000E+00
6390	9.655475892641000E+00
6391	9.638179490723000E+00
6392	9.628416930392000E+00
6393	9.620852403414000E+00
6394	9.610107340548000E+00
6395	9.594962160474000E+00
6396	9.570631279930000E+00
6397	9.548055756627000E+00
6398	9.519462729567000E+00
6399	9.498879439947000E+00
6400	9.479355917562000E+00
6401	9.456159417477000E+00
6402	9.436400606981000E+00
6403	9.394668567915000E+00
6404	9.363020514495000E+00
6405	9.325452661716000E+00
6406	9.292634439742000E+00
6407	9.272954255691000E+00
6408	9.247540697598000E+00
6409	9.223583452042000E+00
6410	9.206887028138000E+00
6411	9.188525405672000E+00
6412	9.174972017451000E+00
6413	9.160337326415000E+00
6414	9.147669981901000E+00
6415	9.136483419993000E+00
6416	9.129134336552000E+00
6417	9.118254943019000E+00
6418	9.104048272142000E+00
6419	9.091218723825000E+00
6420	9.076504116071000E+00
6421	9.064743422566000E+00
6422	9.054363227184000E+00
6423	9.042899594082000E+00
6424	9.023168801775000E+00
6425	8.994038718795000E+00
6426	8.960724172432000E+00
6427	8.935205265264000E+00
6428	8.914861709699000E+00
6429	8.888803372281000E+00
6430	8.870887056993000E+00
6431	8.851525202048000E+00
6432	8.830551708935000E+00
6433	8.811359156698000E+00
6434	8.789095360609000E+00
6435	8.756164829765000E+00
6436	8.720010268306000E+00
6437	8.698403408429000E+00
6438	8.683163175547000E+00
6439	8.660083649098000E+00
6440	8.635849538196000E+00
6441	8.616716091450000E+00
6442	8.592972726699000E+00
6443	8.560543131118000E+00
6444	8.524847972799000E+00
6445	8.486925528524000E+00
6446	8.432626809541000E+00
6447	8.377501499294000E+00
6448	8.322162629140000E+00
6449	8.285051417044000E+00
6450	8.248408938323000E+00
6451	8.217947492481000E+00
6452	8.181788215639000E+00
6453	8.149980452324000E+00
6454	8.118222817612000E+00
6455	8.083519010043000E+00
6456	8.047916805145000E+00
6457	8.017828761462000E+00
6458	7.972977655857000E+00
6459	7.926775389992000E+00
6460	7.873182720573000E+00
6461	7.804730564731000E+00
6462	7.756775208190000E+00
6463	7.718788729890000E+00
6464	1.000000000000000E+01
6465	9.984535793284000E+00
6466	9.967296324163000E+00
6467	9.947662227569000E+00
6468	9.930229150605000E+00
6469	9.911808529951000E+00
6470	9.896393229075000E+00
6471	9.881155827362000E+00
6472	9.864461292103000E+00
6473	9.854153552519000E+00
6474	9.847839644767000E+00
6475	9.840131581197000E+00
6476	9.832976003765000E+00
6477	9.820338428457000E+00
6478	9.810350504660000E+00
6479	9.804278356057000E+00
6480	9.793287016767000E+00
6481	9.782305084428000E+00
6482	9.768060411665000E+00
6483	9.757744187508000E+00
6484	9.744457663418000E+00
6485	9.736786432178000E+00
6486	9.730050949543000E+00
6487	9.717745506382000E+00
6488	9.704732719112000E+00
6489	9.685753943402000E+00
6490	9.666801539449000E+00
6491	9.649091719627000E+00
6492	9.634854671460000E+00
6493	9.624742541445000E+00
6494	9.616341231236000E+00
6495	9.605854952051000E+00
6496	9.585659413537000E+00
6497	9.568943769880000E+00
6498	9.548001035257000E+00
6499	9.524515201827000E+00
6500	9.499193853423000E+00
6501	9.475339331318000E+00
6502	9.454247577735000E+00
6503	9.429844887740000E+00
6504	9.378838581917000E+00
6505	9.351618981716000E+00
6506	9.320276941587000E+00
6507	9.299922153673000E+00
6508	9.280720365995000E+00
6509	9.258637180773000E+00
6510	9.225209323669000E+00
6511	9.203857230392000E+00
6512	9.185416461931000E+00
6513	9.173684875747000E+00
6514	9.161084850109000E+00
6515	9.149276605776000E+00
6516	9.133232115135000E+00
6517	9.127388744079000E+00
6518	9.119517322044000E+00
6519	9.108875073351000E+00
6520	9.098430551589000E+00
6521	9.079672447354000E+00
6522	9.064665391703000E+00
6523	9.050805971835000E+00
6524	9.041041868032000E+00
6525	9.025547073625000E+00
6526	8.999835808766000E+00
6527	8.965855633847000E+00
6528	8.940691424361000E+00
6529	8.922161324771000E+00
6530	8.897371612000000E+00
6531	8.878706025603000E+00
6532	8.860013110517000E+00
6533	8.838017926726000E+00
6534	8.817831423230000E+00
6535	8.793547713702000E+00
6536	8.756795027085000E+00
6537	8.723737687218000E+00
6538	8.698789682029000E+00
6539	8.680188342795000E+00
6540	8.653199309549000E+00
6541	8.634759614867000E+00
6542	8.613968655814000E+00
6543	8.592342677101000E+00
6544	8.560248462548000E+00
6545	8.530590082736000E+00
6546	8.478370074385000E+00
6547	8.428364100788000E+00
6548	8.384594137927000E+00
6549	8.325559675476000E+00
6550	8.285706527610000E+00
6551	8.257279653757000E+00
6552	8.228436844406000E+00
6553	8.198624994717000E+00
6554	8.172398131983000E+00
6555	8.141528336194000E+00
6556	8.100327682622000E+00
6557	8.067151762120000E+00
6558	8.035591233778000E+00
6559	7.994532008725000E+00
6560	7.944355495142000E+00
6561	7.898991041615000E+00
6562	7.836115613670000E+00
6563	7.798377106019000E+00
6564	7.758311294015000E+00
6565	1.000000000000000E+01
6566	9.985245557844000E+00
6567	9.969281249640000E+00
6568	9.948041957452000E+00
6569	9.930134770202000E+00
6570	9.906141335848000E+00
6571	9.893855787205000E+00
6572	9.877490051191000E+00
6573	9.860816914703000E+00
6574	9.848950209362000E+00
6575	9.842339571181000E+00
6576	9.835273750973000E+00
6577	9.828978005526000E+00
6578	9.818182186034000E+00
6579	9.809364355915000E+00
6580	9.801832513981000E+00
6581	9.790928041790000E+00
6582	9.776517451838000E+00
6583	9.762708016581000E+00
6584	9.754674646540000E+00
6585	9.741549412821000E+00
6586	9.734108005778000E+00
6587	9.727274996285000E+00
6588	9.715080369498000E+00
6589	9.697972202305000E+00
6590	9.682024855669000E+00
6591	9.660941598802000E+00
6592	9.647133747266000E+00
6593	9.628218783861000E+00
6594	9.618789639833000E+00
6595	9.612407382417000E+00
6596	9.601038418969000E+00
6597	9.578275314222000E+00
6598	9.566605890293000E+00
6599	9.548153267541000E+00
6600	9.531080718975000E+00
6601	9.497435216596000E+00
6602	9.471009911238000E+00
6603	9.448815672654000E+00
6604	9.417244538682000E+00
6605	9.372148576403000E+00
6606	9.344994216717000E+00
6607	9.317761108961000E+00
6608	9.303733906820000E+00
6609	9.283742977187000E+00
6610	9.264188288591000E+00
6611	9.225276186811000E+00
6612	9.202084839543000E+00
6613	9.183872615103000E+00
6614	9.171982212804000E+00
6615	9.161194997890000E+00
6616	9.148418747062000E+00
6617	9.132818535183000E+00
6618	9.126074612198000E+00
6619	9.120857512604000E+00
6620	9.111770983657000E+00
6621	9.103517274877000E+00
6622	9.089028541074000E+00
6623	9.061603845696000E+00
6624	9.047446218115000E+00
6625	9.037528466315000E+00
6626	9.024573143418000E+00
6627	9.004065604310000E+00
6628	8.977000438786000E+00
6629	8.948769264136000E+00
6630	8.928779383810000E+00
6631	8.908829118133000E+00
6632	8.889613005114000E+00
6633	8.870335194426000E+00
6634	8.844165875299000E+00
6635	8.822121501693000E+00
6636	8.791822341429000E+00
6637	8.758856654802000E+00
6638	8.726502132299000E+00
6639	8.697746761469000E+00
6640	8.672668702271000E+00
6641	8.651533656618000E+00
6642	8.633238351673000E+00
6643	8.610027503723000E+00
6644	8.586765983174000E+00
6645	8.557675542289000E+00
6646	8.533302651481000E+00
6647	8.477245924372000E+00
6648	8.429522220828000E+00
6649	8.388117484184000E+00
6650	8.340994464999000E+00
6651	8.296863658427000E+00
6652	8.274194591616000E+00
6653	8.250009258197000E+00
6654	8.226295177756000E+00
6655	8.202751320264000E+00
6656	8.174515518952000E+00
6657	8.130397629679000E+00
6658	8.084131626769000E+00
6659	8.058638762294000E+00
6660	8.022527217078000E+00
6661	7.983707383061000E+00
6662	7.940224608909000E+00
6663	7.877500044327000E+00
6664	7.840114488694000E+00
6665	7.801531380199000E+00
6666	1.000000000000000E+01
6667	9.987998438768000E+00
6668	9.968525272422000E+00
6669	9.949457329696000E+00
6670	9.928583107665000E+00
6671	9.904096072181000E+00
6672	9.891927292822000E+00
6673	9.874425539600000E+00
6674	9.858273626140000E+00
6675	9.846665644835000E+00
6676	9.840573532885000E+00
6677	9.833035707173000E+00
6678	9.826706384044000E+00
6679	9.816007266668000E+00
6680	9.806637176476000E+00
6681	9.798740344773000E+00
6682	9.787297335885000E+00
6683	9.773244393916000E+00
6684	9.759162075839000E+00
6685	9.750283397996000E+00
6686	9.737790414407000E+00
6687	9.729618760468000E+00
6688	9.721803135124000E+00
6689	9.712379125020000E+00
6690	9.690505247224000E+00
6691	9.673103686087000E+00
6692	9.656983883699000E+00
6693	9.641818715714000E+00
6694	9.624252104047000E+00
6695	9.615976397475000E+00
6696	9.607029628251000E+00
6697	9.591024868808000E+00
6698	9.572231029771000E+00
6699	9.561616625397000E+00
6700	9.549946753476000E+00
6701	9.533268991672000E+00
6702	9.496538657711000E+00
6703	9.469145965227000E+00
6704	9.438028296854000E+00
6705	9.404557758556000E+00
6706	9.371362342903000E+00
6707	9.341480892920000E+00
6708	9.317565797359000E+00
6709	9.303936103660000E+00
6710	9.284612274588000E+00
6711	9.259693392518000E+00
6712	9.230260961359000E+00
6713	9.200417681996000E+00
6714	9.181975910653000E+00
6715	9.170293680720000E+00
6716	9.158266782736000E+00
6717	9.147266743356000E+00
6718	9.134158873575000E+00
6719	9.125882862739000E+00
6720	9.121103380718000E+00
6721	9.114681538200000E+00
6722	9.105438957583000E+00
6723	9.089609136770000E+00
6724	9.063409714647000E+00
6725	9.043798025338000E+00
6726	9.033088922166000E+00
6727	9.021265301363000E+00
6728	9.004990272406000E+00
6729	8.985970420608000E+00
6730	8.960828761133000E+00
6731	8.936129614093000E+00
6732	8.916087448242000E+00
6733	8.898392310119000E+00
6734	8.879930523764000E+00
6735	8.853523716411000E+00
6736	8.824126575278000E+00
6737	8.786444389369000E+00
6738	8.750010008657000E+00
6739	8.726104168552000E+00
6740	8.694182153388000E+00
6741	8.674125141810000E+00
6742	8.651219019837000E+00
6743	8.630283648469000E+00
6744	8.602248666693000E+00
6745	8.584171561460000E+00
6746	8.557755695145000E+00
6747	8.528113510099000E+00
6748	8.477057589783000E+00
6749	8.432280456546000E+00
6750	8.390830329403000E+00
6751	8.354810223672000E+00
6752	8.319857053863000E+00
6753	8.297751450064000E+00
6754	8.278005581529000E+00
6755	8.259235567524000E+00
6756	8.239783522021000E+00
6757	8.213551371991000E+00
6758	8.174480572469000E+00
6759	8.126574366088000E+00
6760	8.087826956132000E+00
6761	8.049254754175000E+00
6762	8.017177864673000E+00
6763	7.977340593909000E+00
6764	7.920430993583000E+00
6765	7.872969881783000E+00
6766	7.829894193444000E+00
6767	1.000000000000000E+01
6768	9.987542033575000E+00
6769	9.967908724810000E+00
6770	9.949482408586000E+00
6771	9.924205678520000E+00
6772	9.907662638594000E+00
6773	9.888953224689000E+00
6774	9.873668142645000E+00
6775	9.857062214747000E+00
6776	9.845469686075000E+00
6777	9.838296521987000E+00
6778	9.829961208667000E+00
6779	9.822550802061000E+00
6780	9.811118241077000E+00
6781	9.804503915375000E+00
6782	9.794469105133000E+00
6783	9.779584377333000E+00
6784	9.769020816430000E+00
6785	9.755625212993000E+00
6786	9.745534557697000E+00
6787	9.734094774411000E+00
6788	9.725305947891000E+00
6789	9.718194557019000E+00
6790	9.707085047744000E+00
6791	9.685281991430000E+00
6792	9.667275152779000E+00
6793	9.651626907802000E+00
6794	9.640105508744000E+00
6795	9.623727371403000E+00
6796	9.612039731545000E+00
6797	9.598508890724000E+00
6798	9.585332421345000E+00
6799	9.569246996327000E+00
6800	9.557106997665000E+00
6801	9.547742612116000E+00
6802	9.532449850304000E+00
6803	9.499879653529000E+00
6804	9.464993245141000E+00
6805	9.431079335265000E+00
6806	9.395464003469000E+00
6807	9.368370374459000E+00
6808	9.344279508942000E+00
6809	9.320740187316000E+00
6810	9.304350259416000E+00
6811	9.278892567362000E+00
6812	9.253522581280000E+00
6813	9.230556608165000E+00
6814	9.198433847639000E+00
6815	9.180426207752000E+00
6816	9.167852267142000E+00
6817	9.155375240846000E+00
6818	9.146282927076000E+00
6819	9.133984346995000E+00
6820	9.127701885366000E+00
6821	9.120707170353000E+00
6822	9.115796118039000E+00
6823	9.105096566780000E+00
6824	9.086375336221000E+00
6825	9.062523426947000E+00
6826	9.040297657795000E+00
6827	9.029593827869000E+00
6828	9.016778228528000E+00
6829	9.003519202369000E+00
6830	8.987977413953000E+00
6831	8.973611678342000E+00
6832	8.950969324885000E+00
6833	8.928358468203000E+00
6834	8.906179661806000E+00
6835	8.885349976964000E+00
6836	8.858806799127000E+00
6837	8.824203381313000E+00
6838	8.784209336357000E+00
6839	8.742456735747000E+00
6840	8.722618827632000E+00
6841	8.697762666612000E+00
6842	8.674507431219000E+00
6843	8.649816985888000E+00
6844	8.626858384045000E+00
6845	8.601595986629000E+00
6846	8.582763254028000E+00
6847	8.558802630695000E+00
6848	8.517845987323000E+00
6849	8.474754715853000E+00
6850	8.432242580928000E+00
6851	8.397430280860000E+00
6852	8.363803406004000E+00
6853	8.337863604190000E+00
6854	8.313108354934000E+00
6855	8.297030138119000E+00
6856	8.284347657443000E+00
6857	8.265192368162000E+00
6858	8.241575084192000E+00
6859	8.209371005180000E+00
6860	8.176354559489000E+00
6861	8.134680194930000E+00
6862	8.082579933713000E+00
6863	8.038021663694000E+00
6864	8.008860431458000E+00
6865	7.972645205673000E+00
6866	7.920668315239000E+00
6867	7.867652321523000E+00
6868	1.000000000000000E+01
6869	9.984557131309000E+00
6870	9.968145420400000E+00
6871	9.947711292740000E+00
6872	9.923146155773000E+00
6873	9.908297293138000E+00
6874	9.888521408215000E+00
6875	9.873532638479000E+00
6876	9.856715762090000E+00
6877	9.843873414772000E+00
6878	9.835283613025000E+00
6879	9.827352551377000E+00
6880	9.818009808834000E+00
6881	9.808505251356000E+00
6882	9.800540591309000E+00
6883	9.789501028992000E+00
6884	9.778846142792000E+00
6885	9.766296938809000E+00
