                C(4)	                  Ca	                  Mg	                  Cl	                  pH	                  H+	                  pe	             Calcite	       Dolomite(dis)	
  1.232650530915e-04	  1.232710796395e-04	  9.974240464214e-06	  1.995987242256e-05	  9.908933975775e+00	  1.262372475169e-10	  8.333524050791e+00	  1.222118809017e-04	  0.000000000000e+00	
  1.231513360841e-04	  1.231555309838e-04	  7.624685774608e-06	  1.525726150243e-05	  9.909144080800e+00	  1.261515720065e-10	  8.297167613464e+00	  1.222118809017e-04	  0.000000000000e+00	
  1.231516194372e-04	  1.231558143369e-04	  7.624685774627e-06	  1.525726150247e-05	  9.909144790977e+00	  1.261513687488e-10	  8.300387298342e+00	  1.222135526106e-04	  0.000000000000e+00	
  1.230614762737e-04	  1.230643716069e-04	  5.776473907517e-06	  1.155836427279e-05	  9.909309524437e+00	  1.260840081246e-10	  8.268260454142e+00	  1.222135526106e-04	  0.000000000000e+00	
  1.230616703103e-04	  1.230645656435e-04	  5.776473907527e-06	  1.155836427281e-05	  9.909310011080e+00	  1.260838689335e-10	  8.255044704139e+00	  1.222147046717e-04	  0.000000000000e+00	
  1.229909940718e-04	  1.229929755250e-04	  4.336885517982e-06	  8.677456326162e-06	  9.909437899685e+00	  1.260314465954e-10	  8.258373194249e+00	  1.222147046717e-04	  0.000000000000e+00	
  1.229911248659e-04	  1.229931063191e-04	  4.336885517987e-06	  8.677456326172e-06	  9.909438227886e+00	  1.260313527694e-10	  8.255940009469e+00	  1.222154886189e-04	  0.000000000000e+00	
  1.229363098874e-04	  1.229376543923e-04	  3.226588456246e-06	  6.455661815186e-06	  9.909536543142e+00	  1.259909667584e-10	  8.355490193345e+00	  1.222154886189e-04	  0.000000000000e+00	
  1.229363966076e-04	  1.229377411125e-04	  3.226588456248e-06	  6.455661815191e-06	  9.909536760836e+00	  1.259909045483e-10	  8.357121734320e+00	  1.222160157678e-04	  0.000000000000e+00	
  1.228943377022e-04	  1.228952422265e-04	  2.378682424787e-06	  4.759025165285e-06	  9.909611607961e+00	  1.259601020052e-10	  8.324025415800e+00	  1.222160157678e-04	  0.000000000000e+00	
  1.228943941584e-04	  1.228952986827e-04	  2.378682424788e-06	  4.759025165287e-06	  9.909611749727e+00	  1.259600615049e-10	  8.320459680068e+00	  1.222163663395e-04	  0.000000000000e+00	
  1.228624646438e-04	  1.228630679584e-04	  1.737536528527e-06	  3.476172244245e-06	  9.909668179988e+00	  1.259368013661e-10	  8.358536029256e+00	  1.222163663395e-04	  0.000000000000e+00	
  1.228625006000e-04	  1.228631039146e-04	  1.737536528528e-06	  3.476172244246e-06	  9.909668270298e+00	  1.259367755717e-10	  8.359602872341e+00	  1.222165971192e-04	  0.000000000000e+00	
  1.228385156101e-04	  1.228389145620e-04	  1.257516808375e-06	  2.515754555484e-06	  9.909710405160e+00	  1.259193843711e-10	  8.324532221037e+00	  1.222165971192e-04	  0.000000000000e+00	
  1.228385378515e-04	  1.228389368034e-04	  1.257516808375e-06	  2.515754555484e-06	  9.909710461033e+00	  1.259193684154e-10	  8.326976293070e+00	  1.222167476307e-04	  0.000000000000e+00	
  1.228207086868e-04	  1.228209702270e-04	  9.016836923385e-07	  1.803835766697e-06	  9.909741618850e+00	  1.259064932513e-10	  8.364103260482e+00	  1.222167476307e-04	  0.000000000000e+00	
  1.228207218549e-04	  1.228209833951e-04	  9.016836923386e-07	  1.803835766697e-06	  9.909741651935e+00	  1.259064838046e-10	  8.368690331372e+00	  1.222168449623e-04	  0.000000000000e+00	
  1.228076061414e-04	  1.228077761167e-04	  6.405215235182e-07	  1.281344402553e-06	  9.909764470422e+00	  1.258970455770e-10	  8.322202266024e+00	  1.222168449623e-04	  0.000000000000e+00	
  1.228076133669e-04	  1.228077833422e-04	  6.405215235182e-07	  1.281344402553e-06	  9.909764488578e+00	  1.258970403934e-10	  8.315509060582e+00	  1.222169074195e-04	  0.000000000000e+00	
  1.227980647333e-04	  1.227981742429e-04	  4.507452632998e-07	  9.016824778675e-07	  9.909781038525e+00	  1.258901895072e-10	  8.356569742898e+00	  1.222169074195e-04	  0.000000000000e+00	
  1.227980681011e-04	  1.227981776107e-04	  4.507452632998e-07	  9.016824778675e-07	  9.909781046988e+00	  1.258901870911e-10	  8.363552306355e+00	  1.222169472203e-04	  0.000000000000e+00	
  1.227911880580e-04	  1.227912579983e-04	  3.142140762955e-07	  6.285491325680e-07	  9.909792934496e+00	  1.258852630338e-10	  8.396862248412e+00	  1.222169472203e-04	  0.000000000000e+00	
  1.227911889411e-04	  1.227912588814e-04	  3.142140762955e-07	  6.285491325680e-07	  9.909792936715e+00	  1.258852624002e-10	  8.400500075292e+00	  1.222169724211e-04	  0.000000000000e+00	
  1.227862827247e-04	  1.227863270042e-04	  2.169683737313e-07	  4.340121333997e-07	  9.909801392731e+00	  1.258817579478e-10	  8.338816938866e+00	  1.222169724211e-04	  0.000000000000e+00	
  1.227862820186e-04	  1.227863262981e-04	  2.169683737313e-07	  4.340121333997e-07	  9.909801390956e+00	  1.258817584544e-10	  8.332048974736e+00	  1.222169882825e-04	  0.000000000000e+00	
  1.227828194013e-04	  1.227828471899e-04	  1.483962965767e-07	  2.968389731345e-07	  9.909807347882e+00	  1.258792887770e-10	  8.338647638923e+00	  1.222169882825e-04	  0.000000000000e+00	
  1.227828176849e-04	  1.227828454735e-04	  1.483962965767e-07	  2.968389731345e-07	  9.909807343569e+00	  1.258792900083e-10	  8.335069760050e+00	  1.222169982115e-04	  0.000000000000e+00	
  1.227803991582e-04	  1.227804164448e-04	  1.005275726388e-07	  2.010832528155e-07	  9.909811499515e+00	  1.258775665911e-10	  8.265291125969e+00	  1.222169982115e-04	  0.000000000000e+00	
  1.227803968030e-04	  1.227804140896e-04	  1.005275726388e-07	  2.010832528155e-07	  9.909811493597e+00	  1.258775682807e-10	  8.267891244704e+00	  1.222170043949e-04	  0.000000000000e+00	
  1.227787251024e-04	  1.227787357617e-04	  6.744700610932e-08	  1.349107221761e-07	  9.909814365261e+00	  1.258763773481e-10	  8.346920052013e+00	  1.222170043949e-04	  0.000000000000e+00	
  1.227787223454e-04	  1.227787330047e-04	  6.744700610932e-08	  1.349107221761e-07	  9.909814358332e+00	  1.258763793259e-10	  8.345505710346e+00	  1.222170082256e-04	  0.000000000000e+00	
  1.227775789918e-04	  1.227775855067e-04	  4.481625259066e-08	  8.964217613318e-08	  9.909816323780e+00	  1.258755643176e-10	  8.356125993366e+00	  1.222170082256e-04	  0.000000000000e+00	
  1.227775759832e-04	  1.227775824981e-04	  4.481625259066e-08	  8.964217613318e-08	  9.909816316219e+00	  1.258755664760e-10	  8.359446823719e+00	  1.222170105868e-04	  0.000000000000e+00	
  1.227768023388e-04	  1.227768062856e-04	  2.949063150766e-08	  5.898663000776e-08	  9.909817648943e+00	  1.258750140516e-10	  8.386792250187e+00	  1.222170105868e-04	  0.000000000000e+00	
  1.227767991734e-04	  1.227768031202e-04	  2.949063150766e-08	  5.898663000776e-08	  9.909817640988e+00	  1.258750163225e-10	  8.387813433932e+00	  1.222170120350e-04	  0.000000000000e+00	
  1.227762814234e-04	  1.227762837932e-04	  1.921714841529e-08	  3.843705851824e-08	  9.909818536593e+00	  1.258746453704e-10	  8.352804752680e+00	  1.222170120350e-04	  0.000000000000e+00	
  1.227762781607e-04	  1.227762805305e-04	  1.921714841529e-08	  3.843705851824e-08	  9.909818528393e+00	  1.258746477111e-10	  8.351482194168e+00	  1.222170129183e-04	  0.000000000000e+00	
  1.227759356105e-04	  1.227759370208e-04	  1.240027832473e-08	  2.480175714147e-08	  9.909819125200e+00	  1.258744008439e-10	  8.316468195204e+00	  1.222170129183e-04	  0.000000000000e+00	
  1.227759322876e-04	  1.227759336979e-04	  1.240027832473e-08	  2.480175714147e-08	  9.909819116849e+00	  1.258744032277e-10	  8.323602147498e+00	  1.222170134542e-04	  0.000000000000e+00	
  1.227757083932e-04	  1.227757092250e-04	  7.923076377472e-09	  1.584642718705e-08	  9.909819511568e+00	  1.258742403052e-10	  8.286738703344e+00	  1.222170134542e-04	  0.000000000000e+00	
  1.227757050334e-04	  1.227757058652e-04	  7.923076377472e-09	  1.584642718705e-08	  9.909819503124e+00	  1.258742427156e-10	  8.275920690246e+00	  1.222170137773e-04	  0.000000000000e+00	
  1.227755606326e-04	  1.227755611188e-04	  5.012567408291e-09	  1.002486552537e-08	  9.909819762612e+00	  1.258741359785e-10	  8.308931486977e+00	  1.222170137773e-04	  0.000000000000e+00	
  1.227755572502e-04	  1.227755577364e-04	  5.012567408291e-09	  1.002486552537e-08	  9.909819754111e+00	  1.258741384051e-10	  8.318930532581e+00	  1.222170139716e-04	  0.000000000000e+00	
  1.227754655322e-04	  1.227754658138e-04	  3.139913266216e-09	  6.279241269871e-09	  9.909819924067e+00	  1.258740688734e-10	  8.335618518424e+00	  1.222170139716e-04	  0.000000000000e+00	
  1.227754621360e-04	  1.227754624176e-04	  3.139913266216e-09	  6.279241269871e-09	  9.909819915531e+00	  1.258740713098e-10	  8.329161646708e+00	  1.222170140872e-04	  0.000000000000e+00	
  1.227754049562e-04	  1.227754051178e-04	  1.947414559736e-09	  3.894062129002e-09	  9.909820026843e+00	  1.258740261520e-10	  8.367713951468e+00	  1.222170140872e-04	  0.000000000000e+00	
  1.227754015517e-04	  1.227754017133e-04	  1.947414559736e-09	  3.894062129002e-09	  9.909820018286e+00	  1.258740285944e-10	  8.376711705795e+00	  1.222170141557e-04	  0.000000000000e+00	
  1.227753667703e-04	  1.227753668622e-04	  1.195869815691e-09	  2.390869204690e-09	  9.909820091594e+00	  1.258739992339e-10	  8.356314519890e+00	  1.222170141557e-04	  0.000000000000e+00	
  1.227753633608e-04	  1.227753634527e-04	  1.195869815691e-09	  2.390869204690e-09	  9.909820083025e+00	  1.258740016798e-10	  8.351161540213e+00	  1.222170141957e-04	  0.000000000000e+00	
  1.227753429486e-04	  1.227753430003e-04	  7.271290028653e-10	  1.453329318673e-09	  9.909820131967e+00	  1.258739824484e-10	  8.358463873768e+00	  1.222170141957e-04	  0.000000000000e+00	
  1.227753395361e-04	  1.227753395878e-04	  7.271290028653e-10	  1.453329318673e-09	  9.909820123391e+00	  1.258739848965e-10	  8.361616440079e+00	  1.222170142194e-04	  0.000000000000e+00	
  1.227753282424e-04	  1.227753282713e-04	  4.378108715645e-10	  8.746605850990e-10	  9.909820156881e+00	  1.258739720895e-10	  8.333774583771e+00	  1.222170142194e-04	  0.000000000000e+00	
  1.227753248282e-04	  1.227753248571e-04	  4.378108715645e-10	  8.746605850990e-10	  9.909820148300e+00	  1.258739745389e-10	  8.330094128430e+00	  1.222170142328e-04	  0.000000000000e+00	
  1.227753192586e-04	  1.227753192744e-04	  2.610984918937e-10	  5.212179192690e-10	  9.909820172094e+00	  1.258739657638e-10	  8.359005383323e+00	  1.222170142328e-04	  0.000000000000e+00	
  1.227753158433e-04	  1.227753158591e-04	  2.610984918937e-10	  5.212179192690e-10	  9.909820163510e+00	  1.258739682139e-10	  8.365140767711e+00	  1.222170142410e-04	  0.000000000000e+00	
  1.227753138280e-04	  1.227753138365e-04	  1.542939430261e-10	  3.075990516445e-10	  9.909820181287e+00	  1.258739619410e-10	  8.375238333653e+00	  1.222170142410e-04	  0.000000000000e+00	
  1.227753104121e-04	  1.227753104206e-04	  1.542939430261e-10	  3.075990516445e-10	  9.909820172702e+00	  1.258739643915e-10	  8.370360513794e+00	  1.222170142450e-04	  0.000000000000e+00	
  1.227753105797e-04	  1.227753105842e-04	  9.041959590993e-11	  1.798450838478e-10	  9.909820186784e+00	  1.258739596549e-10	  8.361088828064e+00	  1.222170142450e-04	  0.000000000000e+00	
  1.227753071635e-04	  1.227753071680e-04	  9.041959590993e-11	  1.798450838478e-10	  9.909820178198e+00	  1.258739621058e-10	  8.358453508541e+00	  1.222170142476e-04	  0.000000000000e+00	
  1.227753086574e-04	  1.227753086596e-04	  5.262246168807e-11	  1.042479994709e-10	  9.909820190036e+00	  1.258739583025e-10	  8.318541364024e+00	  1.222170142476e-04	  0.000000000000e+00	
  1.227753052410e-04	  1.227753052432e-04	  5.262246168807e-11	  1.042479994709e-10	  9.909820181449e+00	  1.258739607535e-10	  8.326140413275e+00	  1.222170142489e-04	  0.000000000000e+00	
  1.227753075318e-04	  1.227753075327e-04	  3.049326602272e-11	  5.998812100351e-11	  9.909820191939e+00	  1.258739575109e-10	  8.344752562223e+00	  1.222170142489e-04	  0.000000000000e+00	
  1.227753041152e-04	  1.227753041161e-04	  3.049326602272e-11	  5.998812100351e-11	  9.909820183352e+00	  1.258739599619e-10	  8.342412611345e+00	  1.222170142497e-04	  0.000000000000e+00	
  1.227753068797e-04	  1.227753068801e-04	  1.767578316056e-11	  3.435237759176e-11	  9.909820193043e+00	  1.258739570520e-10	  8.277330747447e+00	  1.222170142497e-04	  0.000000000000e+00	
  1.227753034631e-04	  1.227753034635e-04	  1.767578316056e-11	  3.435237759176e-11	  9.909820184456e+00	  1.258739595031e-10	  8.278471024197e+00	  1.222170142501e-04	  0.000000000000e+00	
  1.227753065063e-04	  1.227753065063e-04	  1.033512068444e-11	  1.967065217727e-11	  9.909820193674e+00	  1.258739567895e-10	  8.326253526399e+00	  1.222170142501e-04	  0.000000000000e+00	
  1.227753030896e-04	  1.227753030896e-04	  1.033512068444e-11	  1.967065217727e-11	  9.909820185087e+00	  1.258739592406e-10	  8.333455217081e+00	  1.222170142506e-04	  0.000000000000e+00	
  1.227753062958e-04	  1.227753062956e-04	  6.196028790875e-12	  1.139226323688e-11	  9.909820194030e+00	  1.258739566413e-10	  8.381850299505e+00	  1.222170142506e-04	  0.000000000000e+00	
  1.227753028791e-04	  1.227753028789e-04	  6.196028790875e-12	  1.139226323688e-11	  9.909820185443e+00	  1.258739590925e-10	  8.383413500344e+00	  1.222170142505e-04	  0.000000000000e+00	
  1.227753061831e-04	  1.227753061829e-04	  3.981239489973e-12	  6.962584936242e-12	  9.909820194221e+00	  1.258739565619e-10	  8.354393366701e+00	  1.222170142505e-04	  0.000000000000e+00	
  1.227753027664e-04	  1.227753027662e-04	  3.981239489973e-12	  6.962584936242e-12	  9.909820185634e+00	  1.258739590131e-10	  8.357464707231e+00	  1.222170142505e-04	  0.000000000000e+00	
  1.227753061457e-04	  1.227753061454e-04	  3.245458653380e-12	  5.490991845873e-12	  9.909820194284e+00	  1.258739565357e-10	  8.354396071713e+00	  1.222170142505e-04	  0.000000000000e+00	
  1.227753027290e-04	  1.227753027287e-04	  3.245458653380e-12	  5.490991845873e-12	  9.909820185697e+00	  1.258739589869e-10	  8.356666209682e+00	  1.222170142506e-04	  0.000000000000e+00	
